name,namespace,root,standard,gated_reason,has_compiled_dts,methods_defined,parameterized_methods,definition_status,definition_kind,live_status,live_runs,live_drivers,live_contexts,methods_passed,methods_failed,methods_skipped,elements_passed,elements_failed,elements_skipped,behavioral_status,behavioral_checks
builder_industries_constraints/onboardingManagerServiceComponent,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/popover,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/rail,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/referenceLibraryPicker,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/relationList,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/relationModal,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/resizablePanel,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/sidebar,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/syncPopover,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/typeDetail,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/typeDetailAssociationsTab,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/typeDetailPanelHeader,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/typeDetailRelationshipsTab,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/typeDetailVariablesTab,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/typeModal,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_industries_constraints/welcomeMat,builder_industries_constraints,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_platform_interaction/fieldInput,builder_platform_interaction,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_platform_interaction/panelHeader,builder_platform_interaction,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_platform_interaction/rightPanel,builder_platform_interaction,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
builder_platform_interaction/rightPanelOverlay,builder_platform_interaction,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
commerce_console/leftNav,commerce_console,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
commerce_console/leftNavContainer,commerce_console,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
commerce_console/leftNavItem,commerce_console,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
commons/customModal,commons,True,True,,True,6,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
community_builder/columnSlider,community_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
community_builder/optionVisualPicker,community_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
community_builder/optionVisualPickerItem,community_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
community_layout/column,community_layout,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
community_layout/section,community_layout,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
community_layout/sldsFlexibleLayout,community_layout,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/cardView,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/cardViewList,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/deleteProjectModal,dev,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/explorerBody,dev,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/explorerContainer,dev,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/explorerHeader,dev,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/explorerTreeGrid,dev,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/homePageList,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/metadataNameCell,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/modalSpinner,dev,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/projectDetailPage,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/projectHomePageList,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/projectStudioHomePage,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/projectStudioPageLayout,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/relationshipViewContainer,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/stateScreen,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/upsertWorkspaceModal,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/workspaceExplorer,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dev/workspace/workspacePicker,dev,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/appdevPanel,devops,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/baseComponent,devops,True,False,DevOps Center managed package (not in a standard scratch org),False,0,0,passed,codegen,skipped,6,"cdp,webdriver","console,home,setup",0,0,0,0,0,0,not_seen,0
devops/center/notificationPopover,devops,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/orgInfo,devops,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/panelButton,devops,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/panelDropdown,devops,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/salesforceStudioContainer,devops,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
devops/center/viewChangesContainer,devops,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_action/commonActionRibbon,dxp_action,True,False,Experience Cloud (Digital Experience) site,True,5,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_base/languageSelector,dxp_base,True,False,Experience Cloud (Digital Experience) site,True,2,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_base/textBlock,dxp_base,True,False,Experience Cloud (Digital Experience) site,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_content_layout/grid,dxp_content_layout,True,False,Experience Cloud (Digital Experience) site,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_data_provider/repeaterItem,dxp_data_provider,True,False,Experience Cloud (Digital Experience) site,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_form/dxpInput,dxp_form,True,False,Experience Cloud (Digital Experience) site,True,2,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_form/leadForm,dxp_form,True,False,Experience Cloud (Digital Experience) site,True,6,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_records/detailPanel,dxp_records,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_records/section,dxp_records,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
dxp_records/sectionRow,dxp_records,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
easy/components/canvasIframe,easy,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
easy/components/easyBlockBuilderCanvas,easy,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
easy/components/easyPaletteSection,easy,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
easy/components/standardUsersMarketingActivationModal,easy,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
email/formattedEmailWrapper,email,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
email/sfaEmailWrapper,email,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euagentconsole/premisesList,energyutilities,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euagentconsole/selectServicePointsAndProducts,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euagentconsole/servicePointsList,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/eucommon/customTable,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/eucommon/primitiveCellFactory,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/eucommon/primitiveCustomCell,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/eucommon/selectItemTableCell,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euselfserveprtl/actionableMessageNotifier,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euselfserveprtl/locationDisplay,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euselfserveprtl/locationSelection,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euselfserveprtl/omniscriptExperienceCloud,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euselfserveprtl/programProductDisplay,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
energyutilities/euselfserveprtl/selectProgramProducts,energyutilities,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/button,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/column,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/divider,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/heading,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/headingInlineEdit,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/htmlBlock,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/listComponent,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/paragraph,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/paragraphInlineEdit,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_base_components/section,es_base_components,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/actions,es_block_builder,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/activationDataProviderCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/addDataSource,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/addImageWithPreview,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/blockBuilderCanvas,es_block_builder,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/blockBuilderPaletteContainer,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/blockBuilderPropertyPanel,es_block_builder,True,True,,True,5,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/blockBuilderUi,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/canvasIframe,es_block_builder,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/confirmationDialog,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/dataGraphDataProviderCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/dataProviderBaseCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/dataProviderConfig,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/dataProviderConfigEditor,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/dataProviderContainer,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/dataProviderListContainer,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/editor,es_block_builder,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/editorResolver,es_block_builder,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/eventDataProviderCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/header,es_block_builder,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/inputApiNameEditor,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/inputTitleEditor,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/landingPageRenderer,es_block_builder,True,True,,True,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/mcontentFormEditor,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/mediaFileCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/mediaWithPreview,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/noticeCenter,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/primaryPanel,es_block_builder,True,True,,True,5,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/recommendationDataProviderCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/redoButton,es_block_builder,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/schemaDrivenContentEditor,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/schemaDrivenPropertySheetUi,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/toolbar,es_block_builder,True,True,,True,4,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/undoButton,es_block_builder,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/unifiedIndividualDataProviderCard,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_block_builder/urlNameInput,es_block_builder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_brand/brandEditorUi,es_brand,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_brand/colorSchemePropertyEditor,es_brand,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_data_field/blockBuilderFieldPaletteContainer,es_data_field,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_design/componentWrapper,es_design,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_design/errorComponent,es_design,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_design/regionWrapper,es_design,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_design/treeComponentNode,es_design,True,True,,True,4,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/actionIcon,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/codeEditor,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/colorEditor,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/colorSchemeEditor,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/dataBindingButton,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/dataProviderBaseContainer,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/dataProviderGroupedCombobox,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/expressionRuleType,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/expressionSortType,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/fragmentContentPickerEditor,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputAudio,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputBackgroundImage,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputBoolean,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputBrand,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputContentRefList,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputContentType,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputCounter,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputDate,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputDateTime,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputDocument,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputDropdown,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputDropdownOrDefaultText,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputHeadHtml,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputHtml,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputImage,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputList,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputNumber,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputRichText,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputText,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputTextWithAction,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputTextarea,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputTime,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputTitle,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputUrl,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/inputVideo,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/manualCollectionItems,es_property_editors,True,True,,True,6,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/mergeFieldButton,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/objectApiNameDropdown,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/outputText,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/pillInput,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/pillInputWithAction,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/propertyEditorFlyout,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/recordTypeDropdown,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/repeaterDataSourcePicker,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/repeaterExpressionEditor,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/repeaterLayoutPicker,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
es_property_editors/sectionLayoutEditor,es_property_editors,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/agentPanel,experience,True,False,Experience Cloud site,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/analysisResult,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/assistantTemplates,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/canvasHome,experience,True,False,Experience Cloud site,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/canvasItems,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/canvasRecap,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/chatMessage,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/contentRenderer,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/dynamicCanvas,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/dynamicCanvasWrapper,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/dynamicContent,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/dynamicMarkdown,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/dynamicTable,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/enableGenCanvas,experience,True,False,Experience Cloud site,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/entitySelectorModal,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/genCanvasFormattedNumber,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/genUi,experience,True,False,Experience Cloud site,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/genUiFooter,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
